date,brent,crude,gasoline,heating,gas,natural
2008-02-27,0.026762999898239645,0.0296065837013248,0.007264802034144487,0.02688463065208762,0.015384615384615385,0.05744680851063829
2008-02-28,-0.007928642220019934,-0.007310654059849888,0.006651440477621667,-0.0020733764408209223,0.008264462809917356,-0.008154188287620455
2008-02-29,0.003796203796203893,0.005989787902592296,0.04676989213071676,0.00038736486248550935,0.024043715846994537,-0.0021353833013025383
2008-03-03,-0.029458598726114726,-0.028599316739873176,-0.029431895961670056,-0.017248662348634317,-0.024279615795090716,0.0007489835223624731
2008-03-04,0.0422477440525021,0.0502411575562701,0.044076163610719254,0.05419442653485207,0.047306535411539515,0.04148401582379984
2008-03-05,0.009543486816214078,0.009089169536930758,-0.0036023865811099223,0.010261289116917614,0.007832898172323759,0.00010265886459308307
2008-03-06,-0.002241496930123808,-0.003034038115103756,0.0009415132000150442,-0.00884539064339286,0.007772020725388601,0.0027715048244712835
2008-03-07,0.017386208243797628,0.026153114598193056,0.00018812551734523553,0.00895826263997277,0.004627249357326478,0.02610297881052298
2008-03-10,0.01046466973886332,0.007877664504170476,0.0015423390888913103,0.007499831842335369,0.0028147389969293756,-0.0023942537909017493
2008-03-11,0.00969121140142514,0.010758620689655189,0.024864783653846253,0.009580398571285566,0.0,0.001100000000000101
2008-03-12,0.011950691634515953,0.003729985443959212,-0.016785164553250857,0.033196667107525474,-0.002041337075784639,0.02187593646988307
2008-03-13,9.298865538395857e-05,-0.001087646152451777,0.0024601162964067993,0.006944444444444461,0.02045512656609563,-0.035386119257087005
2008-03-14,-0.053928405392840516,-0.041103348153524975,-0.06886294340745149,-0.024821229938026396,-0.040340766725131545,-0.07782732063234704
2008-03-17,0.03744471744471747,0.03538985616956846,0.06221547799696516,0.022650241168035497,0.018537859007832898,0.03450549450549451
2008-03-18,-0.04585070102311485,-0.04514713946262107,-0.03748120300751893,-0.03862455782529716,-0.018713150474237376,-0.04142766093052906
2008-03-19,-0.003375694996028628,-0.025267993874425732,0.017497949459047923,-0.01309377796930431,-0.03657262277951933,0.004543439716312098
2008-03-20,-0.005180314803745726,-0.009622937941869638,0.013857433495835014,-0.004735993550987506,0.0070498915401301515,0.029123000551572107
2008-03-24,0.007410374524334016,0.0035693039857227784,-0.007913069816750015,-0.01292565218858628,-0.020732364028002152,0.009647336263265072
2008-03-25,0.033697813121272374,0.04623592175459402,0.046788535663855386,0.040686542669584325,0.041792686279901015,0.01624376260749554
2008-03-26,0.009712472353110926,0.015864022662889447,-0.009697765139086434,0.034332084893882585,0.016363156505674322,0.0006268282490595957
2008-03-27,-0.011714285714285752,-0.01821899981409178,0.00025770349372313255,-0.013753454245148141,-0.0007790184367696703,0.023178116517018305
2008-03-28,-0.033439336995278006,-0.03825033137663327,-0.037062937062937146,-0.017971014492753647,0.007276507276507277,0.03071428571428573
2008-03-31,-0.0012961116650049398,-0.005906674542232667,0.008752818866338097,-0.055588351042896424,-0.043343653250773995,-0.037323037323037385
2008-04-01,0.03573924328641308,0.038126361655773364,0.05092452258260073,0.024759523561482068,-0.003505933117583603,0.011106540518305279
2008-04-02,-0.011855421686747027,-0.009539254030334827,-0.017774733198730935,-0.009556082683835988,0.03572395128552097,-0.042209113100081457
2008-04-03,0.02321498244245035,0.02311470673215839,0.011892963330029727,0.02371014096072264,0.00679383328978312,-0.010088138472974288
2008-04-04,0.021353670162059055,0.02692271486397439,0.009721768781514187,0.03081447812573096,0.042304697638204,0.050311092040334626
2008-04-07,-0.007466865783087522,-0.005408378403153391,-0.01189150350278431,0.008397367311869804,-0.0049800796812749,-0.009600653661525831
2008-04-08,0.020030092157231477,0.02184331797235027,0.008653286794648067,0.03996527554498113,0.025775775775775774,0.03702175930700216
2008-04-09,-0.0024891675117543655,-0.006854875078921305,0.006452310576021926,-0.012521255217189735,0.0,0.004176610978520091
2008-04-10,0.005083179297597016,0.0002724548179093737,0.005443931091293329,0.001095804633688114,-0.011466211271041717,-0.019508813626460605
2008-04-11,0.010022988505747158,0.014708552751044168,0.005165105261283068,0.0016888193901486454,0.004689042448173741,0.015351984648015276
2008-04-14,0.01338310269482883,0.018163922691481756,0.020979516620596675,0.022167410783976937,0.021616310488823384,0.015119864717000003
2008-04-15,0.012128290360255091,0.010018455048774062,0.020131898646303464,0.0027795595467180146,0.004808848280836739,0.02234198922097009
2008-04-16,-0.0020415409195809497,-0.000609066388236382,0.006396733582851361,-0.0047517514468474135,-0.006700167504187605,-0.00479248538291965
2008-04-17,0.013252690563016941,0.01593243949155492,0.010649807289201386,0.007620738201628251,0.012768007708985786,0.01964750072233465
2008-04-18,0.004476825842696674,0.006770074556517322,-0.0034121700732613683,0.005801415423867781,0.005708848715509039,0.013790497780296498
2008-04-21,0.013283229922223158,0.016087844739530135,0.012520559900641172,0.0016609289122425743,0.010879848628192999,-0.011739495015372933
2008-04-22,0.004398447606726959,-0.008963726229370925,0.011371170932237103,0.0024420392535199186,-0.0002339728591483388,0.016404261336852806
2008-04-23,-0.01820367508157299,-0.01893491124260351,-0.010522175238469792,-0.020060150375939844,0.007488883688275216,0.0008348019664224416
2008-04-24,0.01749169144656288,0.021195933138032,0.011627906976744155,0.013657428720498346,0.008826945412311266,0.016033364226135317
2008-04-25,0.003438198384046686,0.0019406007424907525,-0.007531846612306425,-0.0012110936175366367,-0.0018420446695832373,0.028915442853233622
2008-04-28,-0.028353606304608432,-0.026273684210526355,-0.030191044973108497,-0.01585425003031399,0.0020761245674740486,-0.03882978723404245
2008-04-29,-0.018249140439037356,-0.018766756032171598,-0.0027218290691344606,-0.021407669798244298,-0.011740331491712707,9.223390518349434e-05
2008-04-30,-0.007722701149425282,-0.008284858099770824,-0.018081331877729236,-0.01866540761724895,-0.024691358024691357,-0.02600756248270774
2008-05-01,0.03674208144796382,0.03377177390686098,0.030644152595372127,0.03239567629983641,0.02842130403630284,0.02045260865448358
2008-05-02,0.029940642458100495,0.031378954607978043,0.029159924487594396,0.02727809364028959,0.021365536460752437,0.03720887074324933
2008-05-05,0.019662683278243984,0.015587230140868588,0.017229519473287686,0.014214426130349223,0.013642564802182811,-0.0025049203793163976
2008-05-06,0.01670684066162406,0.013870650032829921,0.004089518596039192,0.0279707768003578,0.008075370121130552,0.015874439461883372
2008-05-07,0.004251144538914407,0.0012952319274669845,0.006285677634532763,0.018130130827024048,0.026924788607031597,-0.005650216297342638
2008-05-08,0.020840117225659413,0.018352332444013228,0.020205239339664772,0.03595646475582663,0.03358613217768147,0.024327443842670774
2008-05-09,-0.019856459330143614,-0.013734518894887185,-0.011558165687867026,-0.02095709570957097,0.0,-0.02045592441709304
2008-05-12,0.009681881051175638,0.01263784915076868,0.011314076227798512,0.03907522894544637,0.009224318658280923,0.010707017078134876
2008-05-13,-0.01804995970991132,-0.012559618441971369,-0.006125000000000019,-0.021925437292167987,-0.006439551308683008,0.015408860094554225
2008-05-14,-0.005005744296733952,-0.0008050233456769789,-0.0045906175323859166,0.001271490961357714,0.0020907380305247754,-0.01715813071219159
2008-05-15,0.030845360824742225,0.017483080889461825,0.0182260408111694,0.022195229681978807,0.002712288754433549,-0.02675673304675846
2008-05-16,0.0005600448035843459,0.006017895320294488,0.004063905692570222,-0.007480825321378373,-0.0022888056595921765,-0.012619433928249555
2008-05-19,0.022229329921637623,0.015899252262888595,0.020947908298831995,0.027182933797719758,0.0264859228362878,0.03752054044184769
2008-05-20,0.038016270337922285,0.03176570853025486,0.027871928337973702,0.03533774834437085,0.018691588785046728,0.024197096348438217
2008-05-21,-0.016503391107761854,-0.017721709093639598,-0.019667304578242364,0.011743936137549905,0.015556441962504986,0.004896907216494878
2008-05-22,0.008121982989809227,0.010549652167265465,0.019911703757095243,-0.02243127734365116,0.007659073055773763,0.01367872103958281
2008-05-23,0.006080413468115918,0.0,0.0,0.0,-0.002533619177548236,0.0
2008-05-26,-0.030671602326811227,-0.02526666162342086,-0.0038280329799764137,-0.017177152317880855,-0.016217272372020322,-0.004722948469258894
2008-05-27,0.02041929701504173,0.01691889794334503,0.01909547738693467,0.006606654032427912,-0.010923535253227408,0.00974493686975682
2008-05-28,-0.03085618269304213,-0.03365641456155077,-0.012588467339598591,-0.03550976649321448,-0.01325301204819277,-0.037092984222893456
2008-05-29,0.007013949089762791,0.005765281945980017,0.001380647435520871,-0.007780940761827227,-0.03317053317053317,0.01995816628900115
2008-05-30,0.0018782282047269455,0.0032194738908520675,-0.0053389656487430595,0.016995464233018145,0.004420122079562197,0.022729214731265643
2008-06-02,-0.026870801437275518,-0.02700375704445838,-0.01126611024272268,-0.022138635142396508,-0.009220452640402346,0.021054390508814195
2008-06-03,-0.019906887140793098,-0.016169254283645764,-0.04695003728560775,-0.025772062864051083,-0.03003384094754653,0.01292856558383136
2008-06-04,0.044553644553644654,0.044889615699100646,0.04362930737692083,0.03807321337920927,0.006323593545573485,0.011309475725018078
2008-06-05,0.07958287596048291,0.08412238829329358,0.03877642825011252,0.0796565963920887,0.08234019501625135,0.013898873711957783
2008-06-06,-0.027452974072191164,-0.030243972859823862,-0.027715226052312514,-0.02440865626572733,0.00880880880880881,-0.007011738753643634
2008-06-09,-0.02158165932342608,-0.022627465574990638,-0.010214383276916612,-0.016662367810162497,0.0009922603691208574,-0.013408441764519238
2008-06-10,0.03052969012364524,0.03861092072195563,0.039659206815863574,0.04259783863183305,-0.002577319587628866,0.018094089264173673
2008-06-11,0.007924751888609043,0.0026396832380115387,0.017428439519852266,-0.008075878031599135,0.0,0.010900473933649282
2008-06-12,-0.013520464398559801,-0.01374872019891762,-0.01798071469086775,-0.0268597661501001,-0.007950705625124229,-0.013517737146429133
2008-06-13,0.003426443202979575,-0.001853774284443126,-0.007133367989372196,-0.002449958298582229,0.013023442195952716,0.024396039603960383
2008-06-16,-0.007349120332566321,-0.004457321149989025,-0.0058175048721603355,-0.0013586246538119537,-0.02076740506329114,0.0014691100286089948
2008-06-17,0.02034101106790307,0.019923886277143615,0.019953772784458305,0.00988959238135101,-0.020601898606342154,0.019919703520691855
2008-06-18,-0.03254177660510113,-0.03475270705297044,-0.03829494277272602,-0.03795336787564769,0.007836667354093628,-0.02641937925813792
2008-06-19,0.02166666666666677,0.020389600545743937,0.0303644932291357,0.015672546115524506,0.009208103130755065,0.010341342041832104
2008-06-20,0.007785851994661003,0.015748031496063027,0.005471283001389508,0.006548771111170073,0.008921330089213302,0.016084346621517455
2008-06-23,0.004046795673607618,0.001901418750914077,0.004980853942936139,0.004530607944368318,-0.0038183279742765273,-0.014542149511474678
2008-06-24,-0.015608969661439216,-0.017883211678832035,-0.01120151263393123,-0.016886930983847286,-0.026629009481541253,-0.019829375144108763
2008-06-25,0.04094394401846199,0.03782980304719416,0.034303925829349644,0.035794302784594015,0.039378238341968914,0.027601348702266156
2008-06-26,0.003432739755417219,0.004081924949871252,0.0012325275217793103,0.0059741463665860094,0.01036889332003988,0.0070965280427317794
2008-06-27,-0.003420996365191289,-0.001497753369945139,0.0009512352068936769,-0.000947115138483658,-0.0033550424314189855,0.011744203667222258
2008-06-30,0.006007294571980082,0.00692857142857142,-0.017972440394667034,0.010402521202182985,0.011287128712871287,0.011383209765595823
2008-07-01,0.02552072225776643,0.018443640490884546,0.010246484886434802,0.03245847597312047,0.009203054630898766,-0.00858941132913733
2008-07-02,0.012616109801746997,0.01198021870864386,0.006085535583478978,0.008473535552007744,0.019014357780364765,0.01404137724998124
2008-07-03,-0.011363636363636534,0.0,0.0,0.0,-0.011424219345011425,0.0
2008-07-04,-0.01765683423348555,-0.026980521715190223,-0.024726967236068403,-0.03321967851924015,-0.020993836671802775,-0.04419238417912644
2008-07-07,-0.03834496369916119,-0.037702482846431434,-0.034341172079133925,-0.03763603385731559,-0.03777296871926028,-0.046929182399630114
2008-07-08,0.0010994649270688682,7.350779182607561e-05,0.005263001397520027,0.00821946494947911,0.010427315477407483,-0.02926908150064698
2008-07-09,0.03990335334602422,0.04116133774347662,0.0384820160908661,0.048239692595285065,0.0,0.024487756121939222
2008-07-10,0.017320284446947883,0.024214613483939332,0.014896465293799378,0.00970921880418094,0.0726426547956293,-0.03219512195121943
2008-07-11,-0.0039449096823311065,0.0006892748828232307,-0.0015435563538392625,-0.002870038757788418,-0.011884550084889643,0.004620295698924706
2008-07-14,-0.035922734852695856,-0.04435872709739632,-0.048598813840402585,-0.035892641885409166,-0.042764413898434515,-0.04030437327535756
2008-07-15,-0.018450450450450465,-0.029839988467637413,-0.031139210588513336,-0.01990303648890019,-0.012165935380933387,-0.006883331881153666
2008-07-16,-0.03759453704383585,-0.039450222882615175,-0.03540281758858324,-0.025305909919291953,0.009489198465576418,-0.07553956834532365
2008-07-17,-0.006713969634546391,-0.0031711655967205247,0.002402554294565818,-0.013969763342058815,-0.031,0.0031318212014804473
2008-07-18,0.01858821722098484,0.016759776536312825,0.01456999590021754,0.015278342137342546,0.0006191950464396285,-0.005676442762535525
2008-07-21,-0.023075182867053783,-0.023580586080586,-0.021789810699076824,-0.018597081032044636,-0.01773927392739274,-0.04215033301617504
2008-07-22,-0.032883056734851444,-0.027432590855803088,-0.03578010803940248,-0.0348268174650644,-0.017009659806803863,-0.02771431409555974
2008-07-23,0.009178705403463895,0.008437801350048194,0.008238861059847056,0.004788597504295626,-0.005767998290963469,-0.04750715161422148
2008-07-24,-0.015185068016450504,-0.017770340266156585,-0.008857946002484116,-0.012391017913711423,-0.0066609368285345935,-0.025635525045586267
2008-07-25,0.010600706713780978,0.011926010060035687,0.012432806780331635,0.011098810638962195,0.0056240536448193814,0.008696609423161672
2008-07-28,-0.02487285441830904,-0.02036398621021411,-0.02029315960912053,-0.02521055586749014,-0.020434502043450205,0.005893266397468107
2008-07-29,0.03577540542743053,0.0374826090514772,0.04235794793363706,0.013852888658487487,-0.005928853754940711,0.003363350330910145
2008-07-30,-0.024547600314712748,-0.021219531434882054,-0.02778220790405408,-0.023179842627048926,-0.0035343494588027393,-0.013948961937716216
2008-07-31,0.0016131634134538058,0.008220502901353934,0.011909448818897564,-0.0005525343879954672,-0.0019951230325870096,0.029608509705011467
2008-08-01,-0.02818489289740699,-0.029496402877697826,-0.027267127062866728,-0.025226955307262572,-0.019102621057307864,-0.07061454894024907
2008-08-04,-0.024693404043752105,-0.018449880569969483,-0.014599026731551251,-0.02032775141040561,-0.033967391304347824,0.0
2008-08-05,-0.0059473237043330745,-0.004950910464042993,-0.0024015694763901653,-0.013436928702011046,-0.016877637130801686,0.0053862021544807265
2008-08-06,0.007350427350427346,0.012143700455388748,0.01810599125216149,-0.001328021248339896,0.008583690987124463,-0.023025190926706938
2008-08-07,-0.038435431868318354,-0.04015997333777698,0.01432044493289378,-0.03265710044532407,-0.035697399527186764,-0.03768521759421309
2008-08-08,-0.0058237006970792956,-0.006510416666666666,-0.005187641593065645,-0.0027173913043478815,-0.000980632507967639,0.01224539282250253
2008-08-11,-0.013490725126475513,-0.012581913499344672,-0.010528400277236812,-0.01327135758935723,0.0,-0.0022757216433105915
2008-08-12,0.02087269455690502,0.02645783558977077,0.0228819212808539,0.017413339397680343,0.000245398773006135,0.015126050420168001
2008-08-13,-0.007314708733585955,-0.008534482758620645,-0.0038479097371682098,-0.010409681642558344,-0.0026987242394504417,-0.037842951750236345
2008-08-14,-0.0007990056818182121,-0.010781671159029728,-0.006317925887128557,0.006453486496079513,-0.024600246002460024,-0.005408062930186882
2008-08-15,-0.005419813416259436,-0.007910697020304048,-0.01383627079558551,-0.010996761886441601,0.01210592686002522,-0.025210084033613522
2008-08-18,0.011702697873861018,0.01470718525737571,0.014431267746784743,0.012610217842323631,0.00672813356591079,0.011156186612576075
2008-08-19,0.009801324503311254,0.003929101545446632,0.01896795863931237,0.012741300380958498,-0.005940594059405941,0.0126629889669007
2008-08-20,0.05071703392794681,0.053922421290659266,0.04631095885983905,0.04333807491702236,0.06523904382470119,0.021666460319425616
2008-08-21,-0.05193075898801594,-0.05438191120646974,-0.043458117123795346,-0.051354299218324004,-0.0364656381486676,-0.04956374212312175
2008-08-22,0.0009655898876404444,0.004537917793873776,0.007523652684942967,0.006483344511513591,-0.009461426491994178,-0.0022950401632028297
2008-08-25,0.005261773217574273,0.010077317348623027,0.006345747067495686,0.018563178269975247,0.013715405339211364,0.057891373801916744
2008-08-26,0.01387071447265117,0.01616926120237387,0.0046178343949044446,0.016137574379264035,0.006523314810340662,0.014013046629620857
2008-08-27,-0.017638960591980703,-0.021667371984765146,-0.013567918846092937,-0.024251157371922603,-0.008881421027364379,-0.04098165356206807
2008-08-28,-0.001051064202505076,-0.00112466476338792,-0.004563421923707224,-0.0002199459561363982,-0.0019375151368370065,-0.013291925465838643
2008-08-29,-0.04068391056554144,0.0,0.0,0.0,-0.04198010191701043,0.0
2008-09-01,-0.009779727630015476,-0.04980079681274901,-0.117449556093624,-0.03403626763883223,-0.007852077001013171,-0.08586176507616763
2008-09-02,-0.0025844563411482474,-0.0032813781788351057,0.012108131835973271,0.0016918271733473178,-0.004850651008424815,0.00041316623054665
2008-09-03,-0.0162872478252823,-0.013351623228166382,-0.00954170883330915,-0.017896583084318685,-0.0017957927142124167,0.007984581497797457
2008-09-04,-0.02079021636876758,-0.015386041338400191,-0.019814625602101888,-0.013526474187253933,-0.020046260601387818,0.0173449877082764
2008-09-05,-0.006244596022672741,0.001035489033229779,0.023900822754178933,0.01015824057932144,0.004982953055337005,0.010471204188481714
2008-09-08,-0.029969064191801956,-0.02896370133533946,-0.03552339744755122,-0.02933855497660218,-0.021137787056367433,0.001062840441078784
2008-09-09,-0.013653577835359821,-0.00658531861320944,0.0033928975344944194,-0.007624713645844014,-0.017861903492402027,-0.018845388188453927
2008-09-10,-0.013438415681519635,-0.016669916162994677,0.032762248271716324,0.004513506063947116,0.0,-0.019613147572027655
2008-09-11,-0.0006145022531749515,0.0030732626152473706,0.007566938300349217,0.008094666438003642,0.02035830618892508,0.016280353200883172
2008-09-12,-0.05328960852633739,-0.05406206760229307,-0.07517331022530335,-0.050321526998060605,-0.04336259643522213,0.001086071137659397
2008-09-15,-0.034206538211734104,-0.04764392435482174,-0.06270008589052865,-0.025616222413298903,-0.018909899888765295,-0.012883102793599098
2008-09-16,0.0629903609056266,0.06593527153044422,0.02590803065644796,0.038607199323454786,-0.001417233560090703,0.08668773183129554
2008-09-17,0.0036904259805988432,0.0074104569781803095,0.007876573284612295,-0.014975041597337773,0.021856372409877946,-0.03653603034134004
2008-09-18,0.04643344889169032,0.06814466693910913,0.04725265871737018,0.04147498562392186,0.007222222222222222,-0.011809473822333008
2008-09-19,0.06455175183214544,0.1565758010521282,0.040043081894064816,0.05010697770722617,0.06536127964699394,0.016863630327977545
2008-09-22,-0.027913994718974044,-0.11834270592127027,-0.04023966269694504,-0.015346697338153126,0.0036241263266891016,0.035648994515539385
2008-09-23,-0.006111757857974345,-0.008254385142106701,-0.0001156069364162578,0.005673664185829157,0.017539334537013153,-0.03177405119152701
2008-09-24,0.020985846754514315,0.021658942589614982,0.039542143600416156,0.004148275976504076,-0.01850443599493029,0.005860138038807243
2008-09-25,-0.01013384321223698,-0.010461025735974778,-0.011937863789715645,-0.010212175292484608,-0.005423553719008265,-0.03262558259968925
2008-09-26,-0.09233146610005796,-0.09841893535410232,-0.1005966005027954,-0.07829977628635337,-0.04466372370812776,-0.03359207708779448
2008-09-29,0.044583954032772904,0.044308394728649954,0.036587400917814074,0.03738588610346317,-0.0057080728458820335,0.03005123944052065
2008-09-30,-0.02892940816950192,-0.020965818759936403,-0.05018714532941613,-0.005831820086604175,0.003553854565336249,0.03898897553105674
2008-10-01,-0.05003671457043948,-0.04628032071450322,-0.044491525423728806,-0.04826302293723011,-0.023699264505584308,-0.031961697722567274
2008-10-02,-0.0034231448763251135,-0.000957752474193928,-0.011840354767184012,-0.017530909761948654,-0.014787946428571428,-0.016441652185536722
2008-10-03,-0.07279778393351793,-0.0646570089475926,-0.07593232509087647,-0.07062359128474821,-0.06032285471537808,-0.07107909758086432
2008-10-06,0.011711281070745575,0.025623505295524426,0.0017969015589336403,0.012813257881972448,-0.014165159734779989,-0.009802487198244355
2008-10-07,-0.0035435861091424187,-0.012325116588940699,-0.015997673065736066,-0.004469808835854292,-0.03210027514521553,-0.0038416075650116598
2008-10-08,-0.0201517306780465,-0.026531759415401902,-0.0012316484382697542,-0.030426939266385993,-0.003790271636133923,0.012310886977158007
2008-10-09,-0.10367771594483419,-0.1026677445432498,-0.1086666995511271,-0.08624824278508232,0.0,-0.04249084249084249
2008-10-10,0.04548522067755419,0.04491634491634485,0.061206419479800794,0.05927601809954761,-0.05358275206087508,0.023412394797245537
2008-10-13,-0.03782597469661752,-0.03153097672127112,-0.01710471422611595,-0.03472874839812052,-0.002680067001675042,0.005831339712918749
2008-10-14,-0.05004696095532006,-0.05201577006231705,-0.054435483870967756,-0.03062353409744653,-0.053073563990594555,-0.020068381150587154
2008-10-15,-0.06327683615819214,-0.06291923799302404,-0.08988890135787224,-0.0471125313855285,-0.04292302234835048,0.016838592233009538
2008-10-16,0.04945717732207481,0.028632784538296353,0.027188655980271148,0.021846404445934876,0.005189028910303929,0.012382515291660613
2008-10-17,0.03491379310344837,0.03340292275574121,0.03241101974671391,0.03610108303249117,0.019542772861356934,-0.006631299734748
2008-10-20,-0.03206997084548108,-0.045252525252525246,-0.01639439567467008,-0.014842300556586443,-0.003978300180831827,0.01527963210206184
2008-10-21,-0.07458405048766499,-0.05840033855268727,-0.07151722915065903,-0.06458132377933931,-0.037037037037037035,-0.009789596727060096
2008-10-22,0.021698698078115402,0.016329588014981324,0.004392386530014723,-0.0033390621163762037,0.00641025641025641,-0.052825734100634576
2008-10-23,-0.058707524271844724,-0.054392688679245245,-0.0633160096336672,-0.04099127949943349,-0.057699512926189585,-0.028041751051565623
2008-10-24,-0.01031426269137793,-0.014497272018706263,-0.0006766357669665674,-0.01649113793989201,0.0015904572564612327,-0.018913287385798918
2008-10-27,-0.01823807197524829,-0.0077507118000633025,-0.014489809736610525,-0.001253656498119609,-0.012306470821754664,0.010619179872569759
2008-10-28,0.08591806269696467,0.0760401721664276,0.05324630711095837,0.0465481171548117,0.05747588424437299,0.04574846427416739
2008-10-29,-0.026882541622116972,-0.022814814814814906,-0.04305283757338541,-0.008445777111444236,-0.044089699733941466,-0.005874169114237033
2008-10-30,0.025270758122743563,0.02804730139478485,-0.01751874573960467,0.011188952169749508,0.012326043737574552,0.054734877935002244
2008-10-31,-0.07409675443968151,-0.057513641055891546,-0.05467286477485602,-0.011713103723271733,0.01335428122545169,0.008108506560518904
2008-11-03,0.09854497354497356,0.10358316382412776,0.12491743119266048,0.09017550938067384,0.04689922480620155,0.05571804621234283
